term,locum_pars_flumen_oppidum_omnis_collis_pedum,res_omnis_consilium_cognosco_neo_video_habeo,omnis_res_hostis_magnus_locum_tantus_noster,finis_omnis_magnus_ager_oppidum_transeo_frumentum,mille_passus_circiter_dies_omnis_numerus_ito,navis_magnus_utor_omnis_pars_reliquus_tempus,hostis_noster_legio_proelium_pars_locum_magnus,legio_pars_mitto_caesar_lego_omnis_duo,castra_hostis_locum_caesar_equito_castrum_copia,facio_mitto_lego_impero_civitas_caesarem_res,oppidum_magnus_pars_murus_omnis_noster_munitio,civitas_omnis_populus_habeo_magnus_res_romani
concurro,1.15362873919915e-05,0.00088519958026298,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00729550726749073,4.33307479320401e-06
dimico,1.15362873919915e-05,5.86224887591378e-06,0.00368665160292893,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00151726710454021,0.000976190014416581,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
equus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.0036702811790909,0.004037644354607,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
explorator,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,0.00229537950020208,0.00481924402400011,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00349901873825803,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
hiemo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00776426627360473,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
pello,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,0.00302949345458028,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00173756299207481
perspicio,1.15362873919915e-05,0.000592087136467292,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,0.00419311325588448,5.04075450013358e-06,6.46483453256014e-06,0.00280061180447399,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
pertineo,0.00404923687458902,0.00147142446785436,5.66305929789391e-06,0.00420184087910747,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
perturbo,1.15362873919915e-05,5.86224887591378e-06,0.00481926346250772,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
saepis,1.15362873919915e-05,0.00235076179924143,5.66305929789391e-06,0.00229537950020208,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,0.00284826304642425,1.12066163863145e-05,4.33307479320401e-06
simul,1.15362873919915e-05,0.00147142446785436,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,0.00325399852312287,1.12066163863145e-05,0.000437640554113605
tollo,1.15362873919915e-05,5.86224887591378e-06,0.00453611049761302,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00449385317091211,4.33307479320401e-06
vercingetorix,1.15362873919915e-05,0.00117831202405867,0.00198773381356076,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00419742567204207,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
aedificium,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00763347136113717,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
consisto,1.15362873919915e-05,5.86224887591378e-06,0.00142142788377137,7.62584551562155e-06,1.37300399544163e-05,0.00471594533267805,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00281286071296493,4.33307479320401e-06
creber,0.00289560813538987,5.86224887591378e-06,0.000288816024192589,7.62584551562155e-06,1.37300399544163e-05,0.00314744910229732,5.04075450013358e-06,0.000329706561160567,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,0.00108760177309421
eruptio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00841616890612217,4.33307479320401e-06
helvetii,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.0053457177064507,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00130425551275441
incendo,0.000588350656991567,0.00176453691165005,5.66305929789391e-06,0.00610830225801286,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
ineo,1.15362873919915e-05,0.00176453691165005,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00176930482954689,0.0019459151943006,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
pedum,0.0132782667881822,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
postulo,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,0.00203679209302703,1.12066163863145e-05,0.00217087047139521
praeda,1.15362873919915e-05,0.00205764935544574,0.00170458084866607,0.00382054860332639,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
prope,0.00289560813538987,5.86224887591378e-06,0.00227088677845546,7.62584551562155e-06,1.37300399544163e-05,0.00262461702550375,5.04075450013358e-06,6.46483453256014e-06,0.0010545944700139,0.000413850186232584,0.000571537435702038,4.33307479320401e-06
propterea,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00305796405176424,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,0.00238752421105541
puto,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00162267346767259,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,0.00303748543003601
vita,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00314744910229732,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00217087047139521
aeduorum,1.15362873919915e-05,0.00352321157442418,5.66305929789391e-06,7.62584551562155e-06,0.00275973803083767,1.04566415358715e-05,5.04075450013358e-06,0.0019459151943006,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
condicio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00731135329010898,1.12066163863145e-05,0.000870948033434005
despero,0.000588350656991567,5.86224887591378e-06,0.00425295753271833,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,0.00126522937953353,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
idoneus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00768946034096226,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
interfacio,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.0027774557295736,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00195421673173501
labienum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00711778282034871,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
libertas,1.15362873919915e-05,0.00264387424303711,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00282083169037581
memoria,1.15362873919915e-05,0.00352321157442418,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00217087047139521
oratio,1.15362873919915e-05,0.00323009913062849,0.000288816024192589,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00406546947652009,1.12066163863145e-05,4.33307479320401e-06
paene,0.00289560813538987,5.86224887591378e-06,0.00227088677845546,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,0.00130425551275441
perfero,1.15362873919915e-05,0.00381632401821987,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00195421673173501
procedo,1.15362873919915e-05,5.86224887591378e-06,0.00368665160292893,7.62584551562155e-06,0.00344624002855848,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
pugna,1.15362873919915e-05,5.86224887591378e-06,0.00170458084866607,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.0027774557295736,6.46483453256014e-06,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
sententia,1.15362873919915e-05,0.00323009913062849,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,0.00173756299207481
statuo,1.15362873919915e-05,5.86224887591378e-06,0.00283719270824485,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00365973399982148,1.12066163863145e-05,0.000654294293773805
adverto,0.00404923687458902,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,0.00302949345458028,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
affero,1.15362873919915e-05,0.00323009913062849,0.00198773381356076,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
calamitas,1.15362873919915e-05,0.00147142446785436,0.00170458084866607,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00217087047139521
compleo,0.00404923687458902,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00035618753622986,8.11470953397223e-06,0.00505418399022783,4.33307479320401e-06
deditio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00649988233671176,0.00281286071296493,4.33307479320401e-06
diligens,0.00231879376579029,0.00117831202405867,0.000288816024192589,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,0.00325399852312287,1.12066163863145e-05,4.33307479320401e-06
exeo,0.00174197939619072,0.00323009913062849,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
expedio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,0.000976190014416581,0.00489583260582611,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
huc,0.00635649435298732,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.0019459151943006,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
magistratus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00455406160765741
mors,1.15362873919915e-05,0.00264387424303711,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00260417795071561
nomen,1.15362873919915e-05,0.00235076179924143,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00195421673173501
occulto,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,0.000388918121296699,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,0.00280061180447399,8.11470953397223e-06,0.00169219907433349,0.000220986814453404
omnino,1.15362873919915e-05,5.86224887591378e-06,0.00198773381356076,0.00343925632754532,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
oppugnatio,0.000588350656991567,5.86224887591378e-06,0.00170458084866607,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00729550726749073,4.33307479320401e-06
ostendo,0.000588350656991567,0.00264387424303711,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,0.00245140833758198,0.00122532113962981,1.12066163863145e-05,4.33307479320401e-06
paulum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,0.00314744910229732,0.00202134255455357,6.46483453256014e-06,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
perpetuus,0.00289560813538987,0.000298974692671603,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00217087047139521
quaero,1.15362873919915e-05,0.00147142446785436,0.000288816024192589,0.00191408722442101,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00152090925241461
quattuor,0.00116516502659114,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.0041327420262793,1.04566415358715e-05,5.04075450013358e-06,0.00420860728069665,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
respondeo,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00771708876680759,1.12066163863145e-05,4.33307479320401e-06
tribunus,1.15362873919915e-05,0.00410943646201556,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00226915692092861,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
ulter,1.15362873919915e-05,0.00117831202405867,0.00170458084866607,0.00229537950020208,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00203679209302703,1.12066163863145e-05,4.33307479320401e-06
ariovistus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00245140833758198,0.00487694042991731,1.12066163863145e-05,4.33307479320401e-06
ascendo,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00729550726749073,4.33307479320401e-06
bonus,1.15362873919915e-05,0.00176453691165005,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00303748543003601
divido,0.00808693746178605,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.0019459151943006,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
injuria,1.15362873919915e-05,0.00147142446785436,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,0.00217087047139521
